split,task,regime,seed,stress,single_load,interaction_load,temporal_load,safety_load,false_alarm_load,language_load,drift_load
recovery_latency_shift,deformable_sorting,compositional_multi_sensor,9,0.68000,0.85071,1.00000,0.44499,0.49625,0.40770,0.07885,0.59272
recovery_latency_shift,mobile_manip_obstacle_avoidance,vision_dropout,0,0.68000,0.77012,0.27802,0.11892,0.27275,0.16308,0.01784,0.28680
recovery_latency_shift,mobile_manip_obstacle_avoidance,vision_dropout,1,0.68000,0.77012,0.27802,0.11892,0.27275,0.16308,0.01784,0.28680
recovery_latency_shift,mobile_manip_obstacle_avoidance,vision_dropout,2,0.68000,0.77012,0.27802,0.11892,0.27275,0.16308,0.01784,0.28680
recovery_latency_shift,mobile_manip_obstacle_avoidance,vision_dropout,3,0.68000,0.77012,0.27802,0.11892,0.27275,0.16308,0.01784,0.28680
recovery_latency_shift,mobile_manip_obstacle_avoidance,vision_dropout,4,0.68000,0.77012,0.27802,0.11892,0.27275,0.16308,0.01784,0.28680
recovery_latency_shift,mobile_manip_obstacle_avoidance,vision_dropout,5,0.68000,0.77012,0.27802,0.11892,0.27275,0.16308,0.01784,0.28680
recovery_latency_shift,mobile_manip_obstacle_avoidance,vision_dropout,6,0.68000,0.77012,0.27802,0.11892,0.27275,0.16308,0.01784,0.28680
recovery_latency_shift,mobile_manip_obstacle_avoidance,vision_dropout,7,0.68000,0.77012,0.27802,0.11892,0.27275,0.16308,0.01784,0.28680
recovery_latency_shift,mobile_manip_obstacle_avoidance,vision_dropout,8,0.68000,0.77012,0.27802,0.11892,0.27275,0.16308,0.01784,0.28680
recovery_latency_shift,mobile_manip_obstacle_avoidance,vision_dropout,9,0.68000,0.77012,0.27802,0.11892,0.27275,0.16308,0.01784,0.28680
recovery_latency_shift,mobile_manip_obstacle_avoidance,tactile_deadzone,0,0.68000,0.69848,0.48654,0.22298,0.49737,0.19570,0.01427,0.34416
recovery_latency_shift,mobile_manip_obstacle_avoidance,tactile_deadzone,1,0.68000,0.69848,0.48654,0.22298,0.49737,0.19570,0.01427,0.34416
recovery_latency_shift,mobile_manip_obstacle_avoidance,tactile_deadzone,2,0.68000,0.69848,0.48654,0.22298,0.49737,0.19570,0.01427,0.34416
recovery_latency_shift,mobile_manip_obstacle_avoidance,tactile_deadzone,3,0.68000,0.69848,0.48654,0.22298,0.49737,0.19570,0.01427,0.34416
recovery_latency_shift,mobile_manip_obstacle_avoidance,tactile_deadzone,4,0.68000,0.69848,0.48654,0.22298,0.49737,0.19570,0.01427,0.34416
recovery_latency_shift,mobile_manip_obstacle_avoidance,tactile_deadzone,5,0.68000,0.69848,0.48654,0.22298,0.49737,0.19570,0.01427,0.34416
recovery_latency_shift,mobile_manip_obstacle_avoidance,tactile_deadzone,6,0.68000,0.69848,0.48654,0.22298,0.49737,0.19570,0.01427,0.34416
recovery_latency_shift,mobile_manip_obstacle_avoidance,tactile_deadzone,7,0.68000,0.69848,0.48654,0.22298,0.49737,0.19570,0.01427,0.34416
recovery_latency_shift,mobile_manip_obstacle_avoidance,tactile_deadzone,8,0.68000,0.69848,0.48654,0.22298,0.49737,0.19570,0.01427,0.34416
recovery_latency_shift,mobile_manip_obstacle_avoidance,tactile_deadzone,9,0.68000,0.69848,0.48654,0.22298,0.49737,0.19570,0.01427,0.34416
recovery_latency_shift,mobile_manip_obstacle_avoidance,proprioceptive_bias,0,0.68000,0.68057,0.41704,0.25271,0.40110,0.17939,0.01427,0.66920
recovery_latency_shift,mobile_manip_obstacle_avoidance,proprioceptive_bias,1,0.68000,0.68057,0.41704,0.25271,0.40110,0.17939,0.01427,0.66920
recovery_latency_shift,mobile_manip_obstacle_avoidance,proprioceptive_bias,2,0.68000,0.68057,0.41704,0.25271,0.40110,0.17939,0.01427,0.66920
recovery_latency_shift,mobile_manip_obstacle_avoidance,proprioceptive_bias,3,0.68000,0.68057,0.41704,0.25271,0.40110,0.17939,0.01427,0.66920
recovery_latency_shift,mobile_manip_obstacle_avoidance,proprioceptive_bias,4,0.68000,0.68057,0.41704,0.25271,0.40110,0.17939,0.01427,0.66920
recovery_latency_shift,mobile_manip_obstacle_avoidance,proprioceptive_bias,5,0.68000,0.68057,0.41704,0.25271,0.40110,0.17939,0.01427,0.66920
recovery_latency_shift,mobile_manip_obstacle_avoidance,proprioceptive_bias,6,0.68000,0.68057,0.41704,0.25271,0.40110,0.17939,0.01427,0.66920
recovery_latency_shift,mobile_manip_obstacle_avoidance,proprioceptive_bias,7,0.68000,0.68057,0.41704,0.25271,0.40110,0.17939,0.01427,0.66920
recovery_latency_shift,mobile_manip_obstacle_avoidance,proprioceptive_bias,8,0.68000,0.68057,0.41704,0.25271,0.40110,0.17939,0.01427,0.66920
recovery_latency_shift,mobile_manip_obstacle_avoidance,proprioceptive_bias,9,0.68000,0.68057,0.41704,0.25271,0.40110,0.17939,0.01427,0.66920
recovery_latency_shift,mobile_manip_obstacle_avoidance,force_torque_drift,0,0.68000,0.73430,0.62555,0.31217,0.59363,0.24462,0.01427,0.72656
recovery_latency_shift,mobile_manip_obstacle_avoidance,force_torque_drift,1,0.68000,0.73430,0.62555,0.31217,0.59363,0.24462,0.01427,0.72656
recovery_latency_shift,mobile_manip_obstacle_avoidance,force_torque_drift,2,0.68000,0.73430,0.62555,0.31217,0.59363,0.24462,0.01427,0.72656
recovery_latency_shift,mobile_manip_obstacle_avoidance,force_torque_drift,3,0.68000,0.73430,0.62555,0.31217,0.59363,0.24462,0.01427,0.72656
recovery_latency_shift,mobile_manip_obstacle_avoidance,force_torque_drift,4,0.68000,0.73430,0.62555,0.31217,0.59363,0.24462,0.01427,0.72656
recovery_latency_shift,mobile_manip_obstacle_avoidance,force_torque_drift,5,0.68000,0.73430,0.62555,0.31217,0.59363,0.24462,0.01427,0.72656
recovery_latency_shift,mobile_manip_obstacle_avoidance,force_torque_drift,6,0.68000,0.73430,0.62555,0.31217,0.59363,0.24462,0.01427,0.72656
recovery_latency_shift,mobile_manip_obstacle_avoidance,force_torque_drift,7,0.68000,0.73430,0.62555,0.31217,0.59363,0.24462,0.01427,0.72656
recovery_latency_shift,mobile_manip_obstacle_avoidance,force_torque_drift,8,0.68000,0.73430,0.62555,0.31217,0.59363,0.24462,0.01427,0.72656
recovery_latency_shift,mobile_manip_obstacle_avoidance,force_torque_drift,9,0.68000,0.73430,0.62555,0.31217,0.59363,0.24462,0.01427,0.72656
recovery_latency_shift,mobile_manip_obstacle_avoidance,depth_scale_holes,0,0.68000,0.71639,0.50971,0.19325,0.40110,0.26093,0.02141,0.55448
recovery_latency_shift,mobile_manip_obstacle_avoidance,depth_scale_holes,1,0.68000,0.71639,0.50971,0.19325,0.40110,0.26093,0.02141,0.55448
recovery_latency_shift,mobile_manip_obstacle_avoidance,depth_scale_holes,2,0.68000,0.71639,0.50971,0.19325,0.40110,0.26093,0.02141,0.55448
recovery_latency_shift,mobile_manip_obstacle_avoidance,depth_scale_holes,3,0.68000,0.71639,0.50971,0.19325,0.40110,0.26093,0.02141,0.55448
recovery_latency_shift,mobile_manip_obstacle_avoidance,depth_scale_holes,4,0.68000,0.71639,0.50971,0.19325,0.40110,0.26093,0.02141,0.55448
recovery_latency_shift,mobile_manip_obstacle_avoidance,depth_scale_holes,5,0.68000,0.71639,0.50971,0.19325,0.40110,0.26093,0.02141,0.55448
recovery_latency_shift,mobile_manip_obstacle_avoidance,depth_scale_holes,6,0.68000,0.71639,0.50971,0.19325,0.40110,0.26093,0.02141,0.55448
recovery_latency_shift,mobile_manip_obstacle_avoidance,depth_scale_holes,7,0.68000,0.71639,0.50971,0.19325,0.40110,0.26093,0.02141,0.55448
recovery_latency_shift,mobile_manip_obstacle_avoidance,depth_scale_holes,8,0.68000,0.71639,0.50971,0.19325,0.40110,0.26093,0.02141,0.55448
recovery_latency_shift,mobile_manip_obstacle_avoidance,depth_scale_holes,9,0.68000,0.71639,0.50971,0.19325,0.40110,0.26093,0.02141,0.55448
recovery_latency_shift,mobile_manip_obstacle_avoidance,language_grounding_noise,0,0.68000,0.55520,0.41704,0.16352,0.22462,0.35878,0.16056,0.26768
recovery_latency_shift,mobile_manip_obstacle_avoidance,language_grounding_noise,1,0.68000,0.55520,0.41704,0.16352,0.22462,0.35878,0.16056,0.26768
recovery_latency_shift,mobile_manip_obstacle_avoidance,language_grounding_noise,2,0.68000,0.55520,0.41704,0.16352,0.22462,0.35878,0.16056,0.26768
recovery_latency_shift,mobile_manip_obstacle_avoidance,language_grounding_noise,3,0.68000,0.55520,0.41704,0.16352,0.22462,0.35878,0.16056,0.26768
recovery_latency_shift,mobile_manip_obstacle_avoidance,language_grounding_noise,4,0.68000,0.55520,0.41704,0.16352,0.22462,0.35878,0.16056,0.26768
recovery_latency_shift,mobile_manip_obstacle_avoidance,language_grounding_noise,5,0.68000,0.55520,0.41704,0.16352,0.22462,0.35878,0.16056,0.26768
recovery_latency_shift,mobile_manip_obstacle_avoidance,language_grounding_noise,6,0.68000,0.55520,0.41704,0.16352,0.22462,0.35878,0.16056,0.26768
recovery_latency_shift,mobile_manip_obstacle_avoidance,language_grounding_noise,7,0.68000,0.55520,0.41704,0.16352,0.22462,0.35878,0.16056,0.26768
recovery_latency_shift,mobile_manip_obstacle_avoidance,language_grounding_noise,8,0.68000,0.55520,0.41704,0.16352,0.22462,0.35878,0.16056,0.26768
recovery_latency_shift,mobile_manip_obstacle_avoidance,language_grounding_noise,9,0.68000,0.55520,0.41704,0.16352,0.22462,0.35878,0.16056,0.26768
recovery_latency_shift,mobile_manip_obstacle_avoidance,temporal_desynchronization,0,0.68000,0.64475,0.69506,0.66893,0.41715,0.30985,0.03568,0.47800
recovery_latency_shift,mobile_manip_obstacle_avoidance,temporal_desynchronization,1,0.68000,0.64475,0.69506,0.66893,0.41715,0.30985,0.03568,0.47800
recovery_latency_shift,mobile_manip_obstacle_avoidance,temporal_desynchronization,2,0.68000,0.64475,0.69506,0.66893,0.41715,0.30985,0.03568,0.47800
recovery_latency_shift,mobile_manip_obstacle_avoidance,temporal_desynchronization,3,0.68000,0.64475,0.69506,0.66893,0.41715,0.30985,0.03568,0.47800
recovery_latency_shift,mobile_manip_obstacle_avoidance,temporal_desynchronization,4,0.68000,0.64475,0.69506,0.66893,0.41715,0.30985,0.03568,0.47800
recovery_latency_shift,mobile_manip_obstacle_avoidance,temporal_desynchronization,5,0.68000,0.64475,0.69506,0.66893,0.41715,0.30985,0.03568,0.47800
recovery_latency_shift,mobile_manip_obstacle_avoidance,temporal_desynchronization,6,0.68000,0.64475,0.69506,0.66893,0.41715,0.30985,0.03568,0.47800
recovery_latency_shift,mobile_manip_obstacle_avoidance,temporal_desynchronization,7,0.68000,0.64475,0.69506,0.66893,0.41715,0.30985,0.03568,0.47800
recovery_latency_shift,mobile_manip_obstacle_avoidance,temporal_desynchronization,8,0.68000,0.64475,0.69506,0.66893,0.41715,0.30985,0.03568,0.47800
recovery_latency_shift,mobile_manip_obstacle_avoidance,temporal_desynchronization,9,0.68000,0.64475,0.69506,0.66893,0.41715,0.30985,0.03568,0.47800
recovery_latency_shift,mobile_manip_obstacle_avoidance,compositional_multi_sensor,0,0.68000,0.78803,1.00000,0.47568,0.60968,0.40770,0.06066,0.59272
recovery_latency_shift,mobile_manip_obstacle_avoidance,compositional_multi_sensor,1,0.68000,0.78803,1.00000,0.47568,0.60968,0.40770,0.06066,0.59272
recovery_latency_shift,mobile_manip_obstacle_avoidance,compositional_multi_sensor,2,0.68000,0.78803,1.00000,0.47568,0.60968,0.40770,0.06066,0.59272
recovery_latency_shift,mobile_manip_obstacle_avoidance,compositional_multi_sensor,3,0.68000,0.78803,1.00000,0.47568,0.60968,0.40770,0.06066,0.59272
recovery_latency_shift,mobile_manip_obstacle_avoidance,compositional_multi_sensor,4,0.68000,0.78803,1.00000,0.47568,0.60968,0.40770,0.06066,0.59272
recovery_latency_shift,mobile_manip_obstacle_avoidance,compositional_multi_sensor,5,0.68000,0.78803,1.00000,0.47568,0.60968,0.40770,0.06066,0.59272
recovery_latency_shift,mobile_manip_obstacle_avoidance,compositional_multi_sensor,6,0.68000,0.78803,1.00000,0.47568,0.60968,0.40770,0.06066,0.59272
recovery_latency_shift,mobile_manip_obstacle_avoidance,compositional_multi_sensor,7,0.68000,0.78803,1.00000,0.47568,0.60968,0.40770,0.06066,0.59272
recovery_latency_shift,mobile_manip_obstacle_avoidance,compositional_multi_sensor,8,0.68000,0.78803,1.00000,0.47568,0.60968,0.40770,0.06066,0.59272
recovery_latency_shift,mobile_manip_obstacle_avoidance,compositional_multi_sensor,9,0.68000,0.78803,1.00000,0.47568,0.60968,0.40770,0.06066,0.59272
recovery_latency_shift,tool_use_force_control,vision_dropout,0,0.68000,0.75262,0.27170,0.10741,0.22835,0.16308,0.01606,0.28680
recovery_latency_shift,tool_use_force_control,vision_dropout,1,0.68000,0.75262,0.27170,0.10741,0.22835,0.16308,0.01606,0.28680
recovery_latency_shift,tool_use_force_control,vision_dropout,2,0.68000,0.75262,0.27170,0.10741,0.22835,0.16308,0.01606,0.28680
recovery_latency_shift,tool_use_force_control,vision_dropout,3,0.68000,0.75262,0.27170,0.10741,0.22835,0.16308,0.01606,0.28680
recovery_latency_shift,tool_use_force_control,vision_dropout,4,0.68000,0.75262,0.27170,0.10741,0.22835,0.16308,0.01606,0.28680
recovery_latency_shift,tool_use_force_control,vision_dropout,5,0.68000,0.75262,0.27170,0.10741,0.22835,0.16308,0.01606,0.28680
recovery_latency_shift,tool_use_force_control,vision_dropout,6,0.68000,0.75262,0.27170,0.10741,0.22835,0.16308,0.01606,0.28680
recovery_latency_shift,tool_use_force_control,vision_dropout,7,0.68000,0.75262,0.27170,0.10741,0.22835,0.16308,0.01606,0.28680
recovery_latency_shift,tool_use_force_control,vision_dropout,8,0.68000,0.75262,0.27170,0.10741,0.22835,0.16308,0.01606,0.28680
recovery_latency_shift,tool_use_force_control,vision_dropout,9,0.68000,0.75262,0.27170,0.10741,0.22835,0.16308,0.01606,0.28680
recovery_latency_shift,tool_use_force_control,tactile_deadzone,0,0.68000,0.68261,0.47548,0.20140,0.41640,0.19570,0.01284,0.34416
recovery_latency_shift,tool_use_force_control,tactile_deadzone,1,0.68000,0.68261,0.47548,0.20140,0.41640,0.19570,0.01284,0.34416
recovery_latency_shift,tool_use_force_control,tactile_deadzone,2,0.68000,0.68261,0.47548,0.20140,0.41640,0.19570,0.01284,0.34416
recovery_latency_shift,tool_use_force_control,tactile_deadzone,3,0.68000,0.68261,0.47548,0.20140,0.41640,0.19570,0.01284,0.34416
recovery_latency_shift,tool_use_force_control,tactile_deadzone,4,0.68000,0.68261,0.47548,0.20140,0.41640,0.19570,0.01284,0.34416
recovery_latency_shift,tool_use_force_control,tactile_deadzone,5,0.68000,0.68261,0.47548,0.20140,0.41640,0.19570,0.01284,0.34416
recovery_latency_shift,tool_use_force_control,tactile_deadzone,6,0.68000,0.68261,0.47548,0.20140,0.41640,0.19570,0.01284,0.34416
recovery_latency_shift,tool_use_force_control,tactile_deadzone,7,0.68000,0.68261,0.47548,0.20140,0.41640,0.19570,0.01284,0.34416
recovery_latency_shift,tool_use_force_control,tactile_deadzone,8,0.68000,0.68261,0.47548,0.20140,0.41640,0.19570,0.01284,0.34416
recovery_latency_shift,tool_use_force_control,tactile_deadzone,9,0.68000,0.68261,0.47548,0.20140,0.41640,0.19570,0.01284,0.34416
recovery_latency_shift,tool_use_force_control,proprioceptive_bias,0,0.68000,0.66510,0.40756,0.22825,0.33581,0.17939,0.01284,0.66920
recovery_latency_shift,tool_use_force_control,proprioceptive_bias,1,0.68000,0.66510,0.40756,0.22825,0.33581,0.17939,0.01284,0.66920
recovery_latency_shift,tool_use_force_control,proprioceptive_bias,2,0.68000,0.66510,0.40756,0.22825,0.33581,0.17939,0.01284,0.66920
recovery_latency_shift,tool_use_force_control,proprioceptive_bias,3,0.68000,0.66510,0.40756,0.22825,0.33581,0.17939,0.01284,0.66920
recovery_latency_shift,tool_use_force_control,proprioceptive_bias,4,0.68000,0.66510,0.40756,0.22825,0.33581,0.17939,0.01284,0.66920
recovery_latency_shift,tool_use_force_control,proprioceptive_bias,5,0.68000,0.66510,0.40756,0.22825,0.33581,0.17939,0.01284,0.66920
recovery_latency_shift,tool_use_force_control,proprioceptive_bias,6,0.68000,0.66510,0.40756,0.22825,0.33581,0.17939,0.01284,0.66920
recovery_latency_shift,tool_use_force_control,proprioceptive_bias,7,0.68000,0.66510,0.40756,0.22825,0.33581,0.17939,0.01284,0.66920
recovery_latency_shift,tool_use_force_control,proprioceptive_bias,8,0.68000,0.66510,0.40756,0.22825,0.33581,0.17939,0.01284,0.66920
recovery_latency_shift,tool_use_force_control,proprioceptive_bias,9,0.68000,0.66510,0.40756,0.22825,0.33581,0.17939,0.01284,0.66920
recovery_latency_shift,tool_use_force_control,force_torque_drift,0,0.68000,0.71761,0.61134,0.28196,0.49700,0.24462,0.01284,0.72656
recovery_latency_shift,tool_use_force_control,force_torque_drift,1,0.68000,0.71761,0.61134,0.28196,0.49700,0.24462,0.01284,0.72656
recovery_latency_shift,tool_use_force_control,force_torque_drift,2,0.68000,0.71761,0.61134,0.28196,0.49700,0.24462,0.01284,0.72656
recovery_latency_shift,tool_use_force_control,force_torque_drift,3,0.68000,0.71761,0.61134,0.28196,0.49700,0.24462,0.01284,0.72656
recovery_latency_shift,tool_use_force_control,force_torque_drift,4,0.68000,0.71761,0.61134,0.28196,0.49700,0.24462,0.01284,0.72656
recovery_latency_shift,tool_use_force_control,force_torque_drift,5,0.68000,0.71761,0.61134,0.28196,0.49700,0.24462,0.01284,0.72656
recovery_latency_shift,tool_use_force_control,force_torque_drift,6,0.68000,0.71761,0.61134,0.28196,0.49700,0.24462,0.01284,0.72656
recovery_latency_shift,tool_use_force_control,force_torque_drift,7,0.68000,0.71761,0.61134,0.28196,0.49700,0.24462,0.01284,0.72656
recovery_latency_shift,tool_use_force_control,force_torque_drift,8,0.68000,0.71761,0.61134,0.28196,0.49700,0.24462,0.01284,0.72656
recovery_latency_shift,tool_use_force_control,force_torque_drift,9,0.68000,0.71761,0.61134,0.28196,0.49700,0.24462,0.01284,0.72656
recovery_latency_shift,tool_use_force_control,depth_scale_holes,0,0.68000,0.70011,0.49813,0.17455,0.33581,0.26093,0.01927,0.55448
recovery_latency_shift,tool_use_force_control,depth_scale_holes,1,0.68000,0.70011,0.49813,0.17455,0.33581,0.26093,0.01927,0.55448
recovery_latency_shift,tool_use_force_control,depth_scale_holes,2,0.68000,0.70011,0.49813,0.17455,0.33581,0.26093,0.01927,0.55448
recovery_latency_shift,tool_use_force_control,depth_scale_holes,3,0.68000,0.70011,0.49813,0.17455,0.33581,0.26093,0.01927,0.55448
recovery_latency_shift,tool_use_force_control,depth_scale_holes,4,0.68000,0.70011,0.49813,0.17455,0.33581,0.26093,0.01927,0.55448
recovery_latency_shift,tool_use_force_control,depth_scale_holes,5,0.68000,0.70011,0.49813,0.17455,0.33581,0.26093,0.01927,0.55448
recovery_latency_shift,tool_use_force_control,depth_scale_holes,6,0.68000,0.70011,0.49813,0.17455,0.33581,0.26093,0.01927,0.55448
recovery_latency_shift,tool_use_force_control,depth_scale_holes,7,0.68000,0.70011,0.49813,0.17455,0.33581,0.26093,0.01927,0.55448
recovery_latency_shift,tool_use_force_control,depth_scale_holes,8,0.68000,0.70011,0.49813,0.17455,0.33581,0.26093,0.01927,0.55448
recovery_latency_shift,tool_use_force_control,depth_scale_holes,9,0.68000,0.70011,0.49813,0.17455,0.33581,0.26093,0.01927,0.55448
recovery_latency_shift,tool_use_force_control,language_grounding_noise,0,0.68000,0.54258,0.40756,0.14769,0.18805,0.35878,0.14450,0.26768
recovery_latency_shift,tool_use_force_control,language_grounding_noise,1,0.68000,0.54258,0.40756,0.14769,0.18805,0.35878,0.14450,0.26768
recovery_latency_shift,tool_use_force_control,language_grounding_noise,2,0.68000,0.54258,0.40756,0.14769,0.18805,0.35878,0.14450,0.26768
recovery_latency_shift,tool_use_force_control,language_grounding_noise,3,0.68000,0.54258,0.40756,0.14769,0.18805,0.35878,0.14450,0.26768
recovery_latency_shift,tool_use_force_control,language_grounding_noise,4,0.68000,0.54258,0.40756,0.14769,0.18805,0.35878,0.14450,0.26768
recovery_latency_shift,tool_use_force_control,language_grounding_noise,5,0.68000,0.54258,0.40756,0.14769,0.18805,0.35878,0.14450,0.26768
recovery_latency_shift,tool_use_force_control,language_grounding_noise,6,0.68000,0.54258,0.40756,0.14769,0.18805,0.35878,0.14450,0.26768
recovery_latency_shift,tool_use_force_control,language_grounding_noise,7,0.68000,0.54258,0.40756,0.14769,0.18805,0.35878,0.14450,0.26768
recovery_latency_shift,tool_use_force_control,language_grounding_noise,8,0.68000,0.54258,0.40756,0.14769,0.18805,0.35878,0.14450,0.26768
recovery_latency_shift,tool_use_force_control,language_grounding_noise,9,0.68000,0.54258,0.40756,0.14769,0.18805,0.35878,0.14450,0.26768
recovery_latency_shift,tool_use_force_control,temporal_desynchronization,0,0.68000,0.63010,0.67926,0.60420,0.34924,0.30985,0.03211,0.47800
recovery_latency_shift,tool_use_force_control,temporal_desynchronization,1,0.68000,0.63010,0.67926,0.60420,0.34924,0.30985,0.03211,0.47800
recovery_latency_shift,tool_use_force_control,temporal_desynchronization,2,0.68000,0.63010,0.67926,0.60420,0.34924,0.30985,0.03211,0.47800
recovery_latency_shift,tool_use_force_control,temporal_desynchronization,3,0.68000,0.63010,0.67926,0.60420,0.34924,0.30985,0.03211,0.47800
recovery_latency_shift,tool_use_force_control,temporal_desynchronization,4,0.68000,0.63010,0.67926,0.60420,0.34924,0.30985,0.03211,0.47800
recovery_latency_shift,tool_use_force_control,temporal_desynchronization,5,0.68000,0.63010,0.67926,0.60420,0.34924,0.30985,0.03211,0.47800
recovery_latency_shift,tool_use_force_control,temporal_desynchronization,6,0.68000,0.63010,0.67926,0.60420,0.34924,0.30985,0.03211,0.47800
recovery_latency_shift,tool_use_force_control,temporal_desynchronization,7,0.68000,0.63010,0.67926,0.60420,0.34924,0.30985,0.03211,0.47800
recovery_latency_shift,tool_use_force_control,temporal_desynchronization,8,0.68000,0.63010,0.67926,0.60420,0.34924,0.30985,0.03211,0.47800
recovery_latency_shift,tool_use_force_control,temporal_desynchronization,9,0.68000,0.63010,0.67926,0.60420,0.34924,0.30985,0.03211,0.47800
recovery_latency_shift,tool_use_force_control,compositional_multi_sensor,0,0.68000,0.77012,1.00000,0.42965,0.51043,0.40770,0.05459,0.59272
recovery_latency_shift,tool_use_force_control,compositional_multi_sensor,1,0.68000,0.77012,1.00000,0.42965,0.51043,0.40770,0.05459,0.59272
recovery_latency_shift,tool_use_force_control,compositional_multi_sensor,2,0.68000,0.77012,1.00000,0.42965,0.51043,0.40770,0.05459,0.59272
recovery_latency_shift,tool_use_force_control,compositional_multi_sensor,3,0.68000,0.77012,1.00000,0.42965,0.51043,0.40770,0.05459,0.59272
recovery_latency_shift,tool_use_force_control,compositional_multi_sensor,4,0.68000,0.77012,1.00000,0.42965,0.51043,0.40770,0.05459,0.59272
recovery_latency_shift,tool_use_force_control,compositional_multi_sensor,5,0.68000,0.77012,1.00000,0.42965,0.51043,0.40770,0.05459,0.59272
recovery_latency_shift,tool_use_force_control,compositional_multi_sensor,6,0.68000,0.77012,1.00000,0.42965,0.51043,0.40770,0.05459,0.59272
recovery_latency_shift,tool_use_force_control,compositional_multi_sensor,7,0.68000,0.77012,1.00000,0.42965,0.51043,0.40770,0.05459,0.59272
recovery_latency_shift,tool_use_force_control,compositional_multi_sensor,8,0.68000,0.77012,1.00000,0.42965,0.51043,0.40770,0.05459,0.59272
recovery_latency_shift,tool_use_force_control,compositional_multi_sensor,9,0.68000,0.77012,1.00000,0.42965,0.51043,0.40770,0.05459,0.59272
recovery_latency_shift,bin_picking_language_goal,vision_dropout,0,0.68000,0.73511,0.26539,0.08056,0.17126,0.16308,0.07314,0.28680
recovery_latency_shift,bin_picking_language_goal,vision_dropout,1,0.68000,0.73511,0.26539,0.08056,0.17126,0.16308,0.07314,0.28680
recovery_latency_shift,bin_picking_language_goal,vision_dropout,2,0.68000,0.73511,0.26539,0.08056,0.17126,0.16308,0.07314,0.28680
recovery_latency_shift,bin_picking_language_goal,vision_dropout,3,0.68000,0.73511,0.26539,0.08056,0.17126,0.16308,0.07314,0.28680
recovery_latency_shift,bin_picking_language_goal,vision_dropout,4,0.68000,0.73511,0.26539,0.08056,0.17126,0.16308,0.07314,0.28680
recovery_latency_shift,bin_picking_language_goal,vision_dropout,5,0.68000,0.73511,0.26539,0.08056,0.17126,0.16308,0.07314,0.28680
recovery_latency_shift,bin_picking_language_goal,vision_dropout,6,0.68000,0.73511,0.26539,0.08056,0.17126,0.16308,0.07314,0.28680
recovery_latency_shift,bin_picking_language_goal,vision_dropout,7,0.68000,0.73511,0.26539,0.08056,0.17126,0.16308,0.07314,0.28680
recovery_latency_shift,bin_picking_language_goal,vision_dropout,8,0.68000,0.73511,0.26539,0.08056,0.17126,0.16308,0.07314,0.28680
recovery_latency_shift,bin_picking_language_goal,vision_dropout,9,0.68000,0.73511,0.26539,0.08056,0.17126,0.16308,0.07314,0.28680
recovery_latency_shift,bin_picking_language_goal,tactile_deadzone,0,0.68000,0.66673,0.46443,0.15105,0.31230,0.19570,0.05852,0.34416
recovery_latency_shift,bin_picking_language_goal,tactile_deadzone,1,0.68000,0.66673,0.46443,0.15105,0.31230,0.19570,0.05852,0.34416
recovery_latency_shift,bin_picking_language_goal,tactile_deadzone,2,0.68000,0.66673,0.46443,0.15105,0.31230,0.19570,0.05852,0.34416
recovery_latency_shift,bin_picking_language_goal,tactile_deadzone,3,0.68000,0.66673,0.46443,0.15105,0.31230,0.19570,0.05852,0.34416
recovery_latency_shift,bin_picking_language_goal,tactile_deadzone,4,0.68000,0.66673,0.46443,0.15105,0.31230,0.19570,0.05852,0.34416
recovery_latency_shift,bin_picking_language_goal,tactile_deadzone,5,0.68000,0.66673,0.46443,0.15105,0.31230,0.19570,0.05852,0.34416
recovery_latency_shift,bin_picking_language_goal,tactile_deadzone,6,0.68000,0.66673,0.46443,0.15105,0.31230,0.19570,0.05852,0.34416
recovery_latency_shift,bin_picking_language_goal,tactile_deadzone,7,0.68000,0.66673,0.46443,0.15105,0.31230,0.19570,0.05852,0.34416
recovery_latency_shift,bin_picking_language_goal,tactile_deadzone,8,0.68000,0.66673,0.46443,0.15105,0.31230,0.19570,0.05852,0.34416
recovery_latency_shift,bin_picking_language_goal,tactile_deadzone,9,0.68000,0.66673,0.46443,0.15105,0.31230,0.19570,0.05852,0.34416
recovery_latency_shift,bin_picking_language_goal,proprioceptive_bias,0,0.68000,0.64964,0.39808,0.17119,0.25186,0.17939,0.05852,0.66920
recovery_latency_shift,bin_picking_language_goal,proprioceptive_bias,1,0.68000,0.64964,0.39808,0.17119,0.25186,0.17939,0.05852,0.66920
recovery_latency_shift,bin_picking_language_goal,proprioceptive_bias,2,0.68000,0.64964,0.39808,0.17119,0.25186,0.17939,0.05852,0.66920
recovery_latency_shift,bin_picking_language_goal,proprioceptive_bias,3,0.68000,0.64964,0.39808,0.17119,0.25186,0.17939,0.05852,0.66920
recovery_latency_shift,bin_picking_language_goal,proprioceptive_bias,4,0.68000,0.64964,0.39808,0.17119,0.25186,0.17939,0.05852,0.66920
recovery_latency_shift,bin_picking_language_goal,proprioceptive_bias,5,0.68000,0.64964,0.39808,0.17119,0.25186,0.17939,0.05852,0.66920
recovery_latency_shift,bin_picking_language_goal,proprioceptive_bias,6,0.68000,0.64964,0.39808,0.17119,0.25186,0.17939,0.05852,0.66920
recovery_latency_shift,bin_picking_language_goal,proprioceptive_bias,7,0.68000,0.64964,0.39808,0.17119,0.25186,0.17939,0.05852,0.66920
